Id,Type,Dedication,BrandModel,ParkName,X,Y
1458,LIGHTING,,,Waterfront Esplanade,-122.926636699809,49.1992026697446
1459,LIGHTING,,,Waterfront Esplanade,-122.92644679971,49.1990980199189
1460,LIGHTING,,,Waterfront Esplanade,-122.926252899591,49.1990031802043
1461,PLANTING AREA,,,Waterfront Esplanade,-122.926193443777,49.1990040669442
1462,PLANTING AREA,,,Waterfront Esplanade,-122.926342539768,49.1990739180203
1463,PLANTING AREA,,,Waterfront Esplanade,-122.92648412414,49.1991378002345
1464,PLANTING AREA,,,Waterfront Esplanade,-122.927257520362,49.199525450549
1465,LIGHTING,,,Waterfront Esplanade,-122.926059400222,49.198893230104
1466,LIGHTING,,,Waterfront Esplanade,-122.925813599471,49.1989454503557
1467,LIGHTING,,,Waterfront Esplanade,-122.925774299586,49.1989869699274
1468,LIGHTING,,,Waterfront Esplanade,-122.925506100225,49.1988591097903
1469,LIGHTING,,,Waterfront Esplanade,-122.925560600144,49.1988182495673
1470,LIGHTING,,,Waterfront Esplanade,-122.925360100679,49.1986857596376
1473,LIGHTING,,,Waterfront Esplanade,-122.925091900382,49.1986148397213
1474,LIGHTING,,,Waterfront Esplanade,-122.924809300564,49.1985781504428
1475,LIGHTING,,,Waterfront Esplanade,-122.92453389971,49.1985259095925
1476,LIGHTING,,,Waterfront Esplanade,-122.924238799842,49.1985243895951
1477,LIGHTING,,,Waterfront Esplanade,-122.923984699653,49.1984863101227
1478,LIGHTING,,,Waterfront Esplanade,-122.923797800423,49.1984628702315
1479,LIGHTING,,,Waterfront Esplanade,-122.92358389982,49.1985838003431
1480,LIGHTING,,,Waterfront Esplanade,-122.923556999831,49.1986497001495
1481,LIGHTING,,,Waterfront Esplanade,-122.923378900677,49.1986224702853
1482,LIGHTING,,,Waterfront Esplanade,-122.923386099888,49.1985720698602
1483,LIGHTING,,,Waterfront Esplanade,-122.92313379967,49.1984932400707
1484,LIGHTING,,,Waterfront Esplanade,-122.922865100276,49.1984538099164
1485,PLANTING AREA,,,Waterfront Esplanade,-122.922535809485,49.1982773327924
1486,PLANTING AREA,,,Waterfront Esplanade,-122.922398400231,49.1982238399116
1487,LIGHTING,,,Waterfront Esplanade,-122.922395199597,49.1982350000379
1488,PLANTING AREA,,,Waterfront Esplanade,-122.922258699638,49.1981112299635
1489,PLANTING AREA,,,Waterfront Esplanade,-122.922199100246,49.1981019003789
1490,PLANTING AREA,,,Waterfront Esplanade,-122.922333100264,49.1982178897012
1491,LIGHTING,,,Waterfront Esplanade,-122.927245000359,49.1994635099876
766,LIGHTING,,,Moody Park,-122.927371599934,49.2119791803766
767,LIGHTING,,,Moody Park,-122.927677100383,49.2119340897938
768,LIGHTING,,,Moody Park,-122.928098300419,49.2119605398244
769,LIGHTING,,,Moody Park,-122.928370599937,49.2120971899722
779,BLEACHER,,,Moody Park,-122.928372731731,49.2125480223851
780,BLEACHER,,,Moody Park,-122.928637578805,49.2123818706937
782,PICNIC TABLE,,,Moody Park,-122.924725400672,49.2110320096586
783,PICNIC TABLE,,,Moody Park,-122.924855300254,49.2109769603244
784,PICNIC TABLE,,,Moody Park,-122.925084199485,49.2108094296572
785,PICNIC TABLE,,,Moody Park,-122.925403353339,49.2110317397492
786,PICNIC TABLE,,,Moody Park,-122.92543877358,49.2110311680301
789,PICNIC TABLE,,,Moody Park,-122.924725400672,49.2110320096586
790,PICNIC TABLE,,,Moody Park,-122.924855300254,49.2109769603244
791,PICNIC TABLE,,,Moody Park,-122.925084199485,49.2108094296572
792,PICNIC TABLE,,,Moody Park,-122.925479631164,49.2110377393675
793,PICNIC TABLE,,,Moody Park,-122.925463342337,49.2109990536206
1455,LIGHTING,,,Waterfront Esplanade,-122.927245000359,49.1994635099876
1456,LIGHTING,,,Waterfront Esplanade,-122.927054200482,49.1993755001147
1021,PICNIC TABLE,,,Sapperton Park,-122.894515939388,49.2273117856459
1032,PICNIC TABLE,,,Sapperton Park,-122.89450120003,49.2276108403771
1033,DRINKING FOUNTAIN,,,Sapperton Park,-122.894453000521,49.2277671403011
679,PICNIC TABLE,,,Moody Park,-122.925578899459,49.2112828097963
680,PICNIC TABLE,,,Moody Park,-122.925625100039,49.2112552600045
681,PICNIC TABLE,,,Moody Park,-122.925717499608,49.2112341103756
682,DRINKING FOUNTAIN,,,Moody Park,-122.925485735161,49.2112901312662
683,MONUMENT,,,Moody Park,-122.925418500314,49.2112754399487
704,PLANTING AREA,,,Moody Park,-122.924319600359,49.2111233596935
705,PLANTING AREA,,,Moody Park,-122.924364099924,49.2111284801732
706,PLANTING AREA,,,Moody Park,-122.924386906529,49.2111530549369
707,PLANTING AREA,,,Moody Park,-122.924286499968,49.2111898599477
708,PLANTING AREA,,,Moody Park,-122.924331491677,49.2111631329491
709,PLANTING AREA,,,Moody Park,-122.924346100581,49.2111009796881
710,MONUMENT,MOODY PARK THIS PARK WAS SET ASIDE BY THE MUNICIPAL COUNCIL IN 1863 AND NAMED TO HONOUR COLONEL RICHARD CLEMENT MOODY. R.E. WHO SELECTED NEW WESTMINSTER TO BE THE CAPITAL OF THE MAINLAND COLONY OF BRITISH COLUMBIA DEDICATED NOVEMBER 1984 DURING THE CITY'S 125TH BIRTHDAY CELEBRATION,,Moody Park,-122.924408900456,49.2111604400704
711,PICNIC TABLE,,,Moody Park,-122.925085482748,49.211035104257
712,PICNIC TABLE,,,Moody Park,-122.92504650034,49.2109325299953
713,PICNIC TABLE,,,Moody Park,-122.925139300314,49.2109023902979
714,PICNIC TABLE,,,Moody Park,-122.925533244833,49.2110181390313
716,PICNIC TABLE,,,Moody Park,-122.925664599542,49.2106796698068
717,PICNIC TABLE,,,Moody Park,-122.926019499708,49.2105441398755
585,DRINKING FOUNTAIN,,,Hume Park Lower,-122.890778763919,49.2345050401878
591,BLEACHER,,,Hume Park Lower,-122.888870300031,49.2336705403441
592,BLEACHER,,,Hume Park Lower,-122.889061354462,49.2335950235241
594,DRINKING FOUNTAIN,,,Hume Park Lower,-122.889702907665,49.2333539632699
598,BLEACHER,,,Hume Park Lower,-122.888909800071,49.2336185201073
619,BLEACHER,,,Hume Park Lower,-122.889044217581,49.2348219936458
620,BLEACHER,,,Hume Park Lower,-122.888771024859,49.2346329188051
909,LIGHTING,,,Moody Park,-122.925884300074,49.2121183102208
910,PLANTING AREA,,,Moody Park,-122.925631799853,49.2117773201538
911,PLANTING AREA,,,Moody Park,-122.925681299594,49.2117392102011
912,PLANTING AREA,,,Moody Park,-122.925651699429,49.2117542096819
913,LIGHTING,,,Moody Park,-122.925549900233,49.2117535998984
917,PICNIC TABLE,,,Grimston Park,-122.944200986741,49.2022527500107
918,PICNIC TABLE,,,Grimston Park,-122.944131094096,49.2022295110484
926,BLEACHER,,,Grimston Park,-122.943890802539,49.2024341347992
927,BLEACHER,,,Grimston Park,-122.943909606088,49.2023290635341
577,MONUMENT,MEMORIAL GARDEN IN MEMORY OF THE JOHN HUME FAMILY 1976 DONATED BY MAUD CORRIGAN,,Hume Park Lower,-122.892326000166,49.2333131896623
579,PICNIC TABLE,,,Hume Park Lower,-122.892062799661,49.2337505001397
1041,PICNIC TABLE,,,Sapperton Park,-122.89476970006,49.2278124801993
1042,PICNIC TABLE,,,Sapperton Park,-122.895483700396,49.2271894598742
1043,PICNIC TABLE,,,Sapperton Park,-122.895406399537,49.2271232099611
1063,BLEACHER,,,Sapperton Park,-122.894189684146,49.2270489991998
1064,BLEACHER,,,Sapperton Park,-122.894136234406,49.2270486578834
1065,BLEACHER,,,Sapperton Park,-122.894073669398,49.2270443187851
1066,BLEACHER,,,Sapperton Park,-122.894018911655,49.2270416365471
1070,LIGHTING,,,Sapperton Park,-122.893368229749,49.2270257269151
1073,LIGHTING,,,Sapperton Park,-122.8937570562,49.2270272743498
1074,LIGHTING,,,Sapperton Park,-122.894179399812,49.2270367598194
1077,LIGHTING,,,Sapperton Park,-122.894162350263,49.2278255423726
903,PLANTING AREA,,,Moody Park,-122.925642599563,49.2118572996955
904,PLANTING AREA,,,Moody Park,-122.925600500313,49.2118350101541
566,PICNIC TABLE,,,Hume Park Lower,-122.891666762083,49.2340022798498
568,PICNIC TABLE,,,Hume Park Lower,-122.891402525508,49.2335111572124
569,PICNIC TABLE,,,Hume Park Lower,-122.891509556604,49.2333947404637
574,PICNIC TABLE,,,Hume Park Lower,-122.891945609235,49.2334281716258
1038,PICNIC TABLE,,,Sapperton Park,-122.895442100249,49.2273045103194
1039,PICNIC TABLE,,,Sapperton Park,-122.895475499695,49.2274947399748
1040,PICNIC TABLE,,,Sapperton Park,-122.894866700213,49.2277903403278
533,BLEACHER,,,Queens Park,-122.904211402694,49.211859546552
549,DRINKING FOUNTAIN,,,Hume Park Lower,-122.891745800044,49.2356007695907
416,LIGHTING,,,Queens Park,-122.907181499579,49.2171686500098
418,LIGHTING,,,Queens Park,-122.907667900516,49.2173230596757
421,LIGHTING,,,Queens Park,-122.907880799663,49.2173643200845
422,PLANTING AREA,,,Queens Park,-122.908121200164,49.2172150199262
424,PLANTING AREA,,,Queens Park,-122.908188799725,49.2172308495938
426,MONUMENT,,,Queens Park,-122.908217800126,49.217459099929
427,LIGHTING,,,Queens Park,-122.909011000217,49.2174100798195
428,LIGHTING,,,Queens Park,-122.90967550044,49.2175576399401
509,LIGHTING,,,Queens Park,-122.904722700058,49.2139550297424
518,LIGHTING,,,Queens Park,-122.90380769999,49.2131212100513
519,BLEACHER,,,Queens Park,-122.903144196793,49.2132019684789
521,BLEACHER,,,Queens Park,-122.902950399833,49.2131717795564
522,BLEACHER,,,Queens Park,-122.903704503361,49.2130130781046
523,LIGHTING,,,Queens Park,-122.904435100181,49.2136567703235
524,LIGHTING,,,Queens Park,-122.904134400171,49.2133942195742
391,PICNIC TABLE,,,Queens Park,-122.910242100276,49.2171084499443
392,PICNIC TABLE,,,Queens Park,-122.910301312503,49.2177855102134
393,PICNIC TABLE,,,Queens Park,-122.910441243283,49.2178190245489
405,LIGHTING,,,Queens Park,-122.911166400647,49.2176086497481
406,LIGHTING,,,Queens Park,-122.910396999668,49.2176021797712
409,PLANTING AREA,,,Queens Park,-122.908493700424,49.2191874499167
1443,PLANTING AREA,,,Stewardson Thirteenth St Triangle,-122.928341399842,49.2038975901043
1449,PLANTING AREA,,,Stewardson Thirteenth St Triangle,-122.927992199566,49.2034084595649
1451,PLANTING AREA,,,Stewardson Royal Ave Triangle,-122.919771100219,49.2005336404454
481,LIGHTING,,,Queens Park,-122.905639299374,49.2140210996017
483,LIGHTING,,,Queens Park,-122.905878200049,49.2138127901443
484,PLANTING AREA,,,Queens Park,-122.905601000489,49.2139998601299
485,PLANTING AREA,,,Queens Park,-122.905573799952,49.2140141197085
486,PLANTING AREA,,,Queens Park,-122.905988499703,49.2139018199322
487,PLANTING AREA,,,Queens Park,-122.90604080032,49.2137606203463
488,PLANTING AREA,,,Queens Park,-122.906211600368,49.2137323502492
489,LIGHTING,,,Queens Park,-122.906110600187,49.213651479757
490,LIGHTING,,,Queens Park,-122.906317100341,49.2134579798601
491,PLANTING AREA,,,Queens Park,-122.906407800308,49.2132635897358
492,PLANTING AREA,,,Queens Park,-122.90628490044,49.2131681697609
494,LIGHTING,,,Queens Park,-122.904051299457,49.2142759501168
496,PLANTING AREA,,,Queens Park,-122.904118900648,49.2114547898404
497,PLANTING AREA,,,Queens Park,-122.904197700313,49.2114486295851
498,PLANTING AREA,,,Queens Park,-122.904097200387,49.2114142003816
499,PLANTING AREA,,,Queens Park,-122.90404280058,49.2114040597917
500,PLANTING AREA,,,Queens Park,-122.904013899612,49.2114312096422
501,PLANTING AREA,,,Queens Park,-122.903928699955,49.2114042599933
1393,LIGHTING,,,Port Royal,-122.926385600185,49.1949702899998
1395,PLANTING AREA,,,Port Royal,-122.924292399595,49.1959863102349
1396,PLANTING AREA,,,Port Royal,-122.924168199675,49.1961532995601
1399,BLEACHER,,,Ryall Park Grounds,-122.939822347652,49.1837664910372
1400,BLEACHER,,,Ryall Park Grounds,-122.939703780761,49.184116969077
1401,BLEACHER,,,Ryall Park Grounds,-122.939664462139,49.1840633309854
1402,BLEACHER,,,Ryall Park Grounds,-122.939735792914,49.1838196928577
1406,BLEACHER,,,Ryall Park Grounds,-122.940514070189,49.1849750344427
1407,BLEACHER,,,Ryall Park Grounds,-122.940582100063,49.1850102897675
1409,BLEACHER,,,Ryall Park Grounds,-122.940974565707,49.1850973633878
1410,BLEACHER,,,Ryall Park Grounds,-122.941089823027,49.1850438685541
1351,LIGHTING,,,Port Royal,-122.925272199593,49.1965682495522
1352,LIGHTING,,,Port Royal,-122.925065599462,49.1964937199881
1353,LIGHTING,,,Port Royal,-122.924828899485,49.1964975699907
1354,LIGHTING,,,Port Royal,-122.924833100198,49.1965180397531
1355,LIGHTING,,,Port Royal,-122.924609500339,49.1964956099373
1356,LIGHTING,,,Port Royal,-122.924381700302,49.1964418102928
1357,PLANTING AREA,,,Port Royal,-122.92419530046,49.1964405097197
1358,LIGHTING,,,Port Royal,-122.924154199618,49.1964160802601
1359,LIGHTING,,,Port Royal,-122.924115499562,49.1963898101236
1362,PLANTING AREA,,,Port Royal,-122.924102100443,49.1963609803459
1363,LIGHTING,,,Port Royal,-122.924118400673,49.1962304601096
1364,LIGHTING,,,Port Royal,-122.924210699915,49.1960971598379
1365,LIGHTING,,,Port Royal,-122.924295499407,49.195950900427
1367,LIGHTING,,,Port Royal,-122.924406700102,49.1957955801647
1370,LIGHTING,,,Port Royal,-122.92532099987,49.1953610303616
1371,LIGHTING,,,Port Royal,-122.925361499481,49.1953405904076
1373,PLANTING AREA,,,Port Royal,-122.925328200491,49.1953053297505
1374,LIGHTING,,,Port Royal,-122.925562599429,49.1952706296192
1375,LIGHTING,,,Port Royal,-122.925798000606,49.1951942399837
1376,PLANTING AREA,,,Port Royal,-122.925884200601,49.195116060404
1377,LIGHTING,,,Port Royal,-122.925957400121,49.1950935102297
1379,PLANTING AREA,,,Port Royal,-122.92633950043,49.1949543101208
1380,LIGHTING,,,Port Royal,-122.926838500024,49.194945710232
1381,LIGHTING,,,Port Royal,-122.927065600299,49.1949666096466
1384,LIGHTING,,,Port Royal,-122.927301900639,49.1949952701638
1386,PLANTING AREA,,,Port Royal,-122.927196800097,49.1949818396275
1390,PLANTING AREA,,,Port Royal,-122.926708800446,49.1949398997874
1391,LIGHTING,,,Port Royal,-122.926612099792,49.1949397601251
1980,MONUMENT,,,Ryall Park Grounds,-122.942105660129,49.1855232475738
1312,LIGHTING,,,Ryall Park Grounds,-122.94528820006,49.1866460304296
1313,LIGHTING,,,Ryall Park Grounds,-122.945152099834,49.1864345100738
1314,LIGHTING,,,Ryall Park Grounds,-122.944962999511,49.1862535798954
1315,LIGHTING,,,Ryall Park Grounds,-122.944691500041,49.1861169596249
1316,LIGHTING,,,Ryall Park Grounds,-122.9444086005,49.1860333795618
1317,LIGHTING,,,Ryall Park Grounds,-122.944260100274,49.1858619803119
1318,LIGHTING,,,Ryall Park Grounds,-122.943876499865,49.1854707002389
1323,PLANTING AREA,,,Port Royal,-122.927403100622,49.1963309998888
1324,PLANTING AREA,,,Port Royal,-122.927387699819,49.1963640002969
1325,LIGHTING,,,Port Royal,-122.927366199701,49.1963441404257
1326,LIGHTING,,,Port Royal,-122.927338899544,49.1964747801312
1327,LIGHTING,,,Port Royal,-122.927318600087,49.1966041001234
1331,LIGHTING,,,Port Royal,-122.927269599694,49.1967340802859
1332,MONUMENT,,,Port Royal,-122.927262300159,49.196708809664
1333,PLANTING AREA,,,Port Royal,-122.92724179989,49.1967418203318
1334,LIGHTING,,,Port Royal,-122.92706969934,49.1967241997218
1335,LIGHTING,,,Port Royal,-122.926848100292,49.1966886603429
1336,LIGHTING,,,Port Royal,-122.926617300511,49.1966497297584
1337,LIGHTING,,,Port Royal,-122.926428900533,49.19665450965
1338,PLANTING AREA,,,Port Royal,-122.926338299667,49.1966697304368
1339,LIGHTING,,,Port Royal,-122.926297099648,49.1966742602778
1340,PLANTING AREA,,,Port Royal,-122.926150300203,49.1967004499035
1346,PLANTING AREA,,,Port Royal,-122.925871100668,49.1966574497763
1347,LIGHTING,,,Port Royal,-122.925828700264,49.1965917603932
1348,LIGHTING,,,Port Royal,-122.925747800476,49.1965595798651
1350,LIGHTING,,,Port Royal,-122.92550339954,49.1965700900244
2002,MONUMENT,"CARNEGIE LIBRARY 1905 - 1958 THIS PLAQUE WAS UNVEILED ON OCTOBER 21, 2000 AS PART OF THE NEW WESTMINSTER PUBLIC LIBRARY'S CELEBRATION OF 135 YEARS OF SERVICE TO THE COMMUNITY. IT COMMEMORATES THE CARNEGIE LIBRARY WHICH OPENED MARCH 5, 1905 ON THIS SITE AND CONTINUED TO OPERATE UNTIL NOVEMBER 1958.",Plaque,Begbie Place,-122.910087654379,49.2035916609441
2018,MONUMENT,,,City Hall Grounds,-122.910603323482,49.2064553110176
2019,MONUMENT,,,City Hall Grounds,-122.910470865761,49.206351774228
2001,MONUMENT,QUAYSIDE PARK THIS PARK WAS ESTABLISHED FOR THE ENJOYMENT OF THE CITIZENS OF NEW WESTMINSTER THROUGH THE ASSISTANCE OF THE FOLLOWING: CITY OF NEW WESTMINSTER BRITISH COLUMBIA PARKWAY SOCIETY URBAN TRANSPORTATION DEVELOPMENT CORPORATION FIRST CAPITAL CITY DEVELOPMENT CORPORATION FRASER RIVER HARBOUR COMMISSION MAY 1989,Plaque,Waterfront Esplanade,-122.922253159166,49.198100146714
2003,MONUMENT,"DUKE OF CONNAUGHT HIGH SCHOOL 1912 - 1955 AT THIS SITE ON SEPTEMBER 21, 1912 HIS ROYAL HIGHNESS, ARTHUR WILLIAM PATRICK ALBERT, 1ST DUKE OF CONNAUGHT AND STRATHEARN, GOVERNOR-GENERAL OF CANADA, 1911 - 1916, LAID THE CONERSTONE OF THE DUKE OF CONNAUGHT HIGH SCHOOL.  ON SEPTEMBER 24, 2005 FORMER STUDENTS",,Friendship Gardens,-122.910023316935,49.207188587918
2014,MONUMENT,,,Library,-122.922578670849,49.2113140888916
2070,MONUMENT,CITY OF NEW WESTMINSTER,,Moody Park,-122.928482425365,49.2111700494615
2071,MONUMENT,CITY OF NEW WESTMINSTERYOUTH CENTRE,,Moody Park,-122.926498332796,49.2117685296014
2112,MONUMENT,"JUNE 2TH 2010 IN THE PRESENCE OF MAYOR WAYNE WRIGHT, ONNI GROUP OF COMPANIES PRESENTS THE INAUGURATION OF THE QUEENS PARK OVERPASS FOR THE RESIDENTS OF VICTORIA HILL AND NEW WESTMINSTER",Plaque,Queens Park,-122.902432190065,49.2145520542481
2023,DRINKING FOUNTAIN,,,Hume Park Lower,-122.890782929381,49.2334399855436
2025,DRINKING FOUNTAIN,,,Westburnco Sports Courts,-122.90608565062,49.2295297764261
23,DRINKING FOUNTAIN,,,,-122.897802426736,49.2113669105781
2014,DRINKING FOUNTAIN,,,Queens Park,-122.898566505479,49.2138561901016
2015,DRINKING FOUNTAIN,,,Queens Park,-122.902203447036,49.2130852176085
2026,DRINKING FOUNTAIN,,,Terry Hughes Park,-122.913037109604,49.2210941256604
2016,DRINKING FOUNTAIN,,,Queens Park,-122.904810157761,49.2147957496839
24,DRINKING FOUNTAIN,,,Queens Park,-122.904819739204,49.2136029156091
86,DRINKING FOUNTAIN,,,Queens Park,-122.909329918321,49.216700860405
730,DRINKING FOUNTAIN,,,Moody Park,-122.927599840656,49.2132311560386
2017,DRINKING FOUNTAIN,,,Westminster Pier Park,-122.904810658687,49.20359166039
2018,DRINKING FOUNTAIN,,,Westminster Pier Park,-122.904610600574,49.203740246112
2019,DRINKING FOUNTAIN,,,Westminster Pier Park,-122.904441592796,49.2040334422136
2029,DRINKING FOUNTAIN,,,Port Royal,-122.930449973872,49.1945704945134
2030,DRINKING FOUNTAIN,,,Port Royal,-122.923188001731,49.1949511445035
2031,DRINKING FOUNTAIN,,,Port Royal,-122.925615506485,49.1916602889449
2032,DRINKING FOUNTAIN,,,Port Royal,-122.923037231885,49.1944042361634
2033,DRINKING FOUNTAIN,,,Port Royal,-122.925897833249,49.1966870489055
2034,DRINKING FOUNTAIN,,,Port Royal,-122.955726442397,49.1772433374375
2027,DRINKING FOUNTAIN,,,,-122.950382820926,49.1983831199272
2028,DRINKING FOUNTAIN,,,Grimston Park,-122.943882406551,49.2020824423616
2020,DRINKING FOUNTAIN,,,,-122.914960320303,49.2019221443897
2021,DRINKING FOUNTAIN,,,,-122.919504733413,49.2004380815092
2024,DRINKING FOUNTAIN,,,,-122.926509470158,49.2177986601719
2022,DRINKING FOUNTAIN,,,Hume Park Lower,-122.891428659667,49.2354699976687
568,PICNIC TABLE,,,Hume Park Lower,-122.891576913273,49.233539880944
568,PICNIC TABLE,,,Hume Park Lower,-122.891638486712,49.2336363282507
568,PICNIC TABLE,,,Hume Park Lower,-122.891525304472,49.2338718418811
393,PICNIC TABLE,,,Queens Park,-122.91074317678,49.2178128320223
2121,LIGHTING,,,,-122.906313991171,49.1965966184661
2122,LIGHTING,,,,-122.904595410927,49.1979518194664
2123,LIGHTING,,,,-122.902468467062,49.1991459997123
2124,LIGHTING,,,,-122.900150203339,49.2006077259654
2125,LIGHTING,,,,-122.899057557964,49.2021061844177
2126,LIGHTING,,,,-122.897529241989,49.2034792954573
