OBJECTID,TEE_ID,X,Y
1102428,,-122.912036236487,49.2176529635212
1102429,,-122.898592526234,49.2200261217802
1102430,,-122.897809199417,49.2197136750407
1102431,,-122.92236879208,49.2044951373429
1102432,,-122.908801396276,49.2025873935283
1102433,,-122.908314836932,49.2022429380586
1102434,,-122.908379833059,49.2022079979109
1102435,,-122.91778976095,49.2144198004951
1102436,,-122.936952294988,49.1868931868689
1102437,,-122.935653351204,49.1874385685108
1102438,,-122.935666068804,49.1874523105554
1102439,,-122.896545251461,49.2193254832801
1102440,,-122.896541964343,49.2193213425095
1102441,,-122.896562431306,49.2193185723033
1102442,,-122.895750823343,49.2236403406563
1102443,,-122.895756651082,49.2227632172236
1102444,,-122.896106955107,49.2153755330805
1102445,,-122.895774436488,49.2157426008071
1102446,,-122.895724794473,49.216233698315
1102447,,-122.895679579326,49.2165782666568
1102448,,-122.895631200142,49.2166643977316
1102449,,-122.944849865114,49.200223792031
1102450,,-122.941498394931,49.1824952364939
1102451,,-122.930556937379,49.2077003473342
1102452,,-122.930492639555,49.2077054251823
1102453,,-122.930514306584,49.2077232488971
1102454,,-122.930541087152,49.2077444246302
1102455,,-122.929219658175,49.2083909928907
1102456,,-122.928730972895,49.2087187506591
1102457,,-122.910044933341,49.2188122703751
1102458,,-122.910957770575,49.2183212059063
1102459,,-122.943856813501,49.199362812001
1102460,,-122.943802420776,49.1993921084437
1102461,,-122.93452732102,49.1862110948038
1102462,,-122.901652706927,49.2066657529588
1102463,,-122.943223918306,49.1842827114091
1102464,,-122.954687606545,49.1972486929552
1102465,,-122.953391746213,49.1980250399337
1102466,,-122.89304657715,49.2219747330745
1102467,,-122.91359656698,49.1989142498042
1102468,,-122.914500235757,49.19968671952
1102469,,-122.914393029458,49.1997657987965
1102470,,-122.914370396219,49.1997564269017
1102471,,-122.920490652926,49.1991943488664
1102472,,-122.918002215444,49.1990328002497
1102473,,-122.92945745485,49.1934529340194
1102474,,-122.915350008547,49.2005258877246
1102475,,-122.880768620927,49.2296126689089
1102476,,-122.880323076719,49.2300252399206
1102477,,-122.887725162169,49.2233631408216
1102478,,-122.888213065933,49.2238705873548
1102479,,-122.888995036668,49.2241390109295
1102480,,-122.931483702775,49.2048542391388
1102481,,-122.933241376842,49.2062550263274
1102482,,-122.915808602872,49.2204334255396
1102483,,-122.927892066574,49.2014765666916
1102484,,-122.921503171747,49.2021320889679
1102485,,-122.932900812294,49.2040911904261
1102486,,-122.911570467457,49.2201316032096
1102487,,-122.912179324816,49.2205480289157
1102488,,-122.914003686197,49.2212618450294
1102489,,-122.911516748063,49.2201979597834
1102490,,-122.911524814124,49.2200935920065
1102491,,-122.911441840504,49.2201382700152
1102492,,-122.91081237789,49.2194333478378
1102493,,-122.910251342015,49.2197101692424
1102494,,-122.911294257356,49.2199168991356
1102495,,-122.910678976309,49.2192618254124
1102496,,-122.910926847499,49.2196117557816
1102497,,-122.910138804797,49.2187617728995
1102498,,-122.910695393538,49.2206023101886
1102499,,-122.912560571307,49.2195984055702
1102500,,-122.919060537285,49.2206139534493
1102501,,-122.922792912307,49.2186062454994
1102502,,-122.920417414104,49.2216948667143
1102503,,-122.91849669545,49.2227280069093
1102504,,-122.916770841213,49.2236274437588
1102505,,-122.916182713717,49.2230120120323
1102506,,-122.916854014179,49.223547244278
1102507,,-122.918448628828,49.2226897044122
1102508,,-122.912610152433,49.2007146376166
1102509,,-122.913861184881,49.2000395802751
1102510,,-122.910889724355,49.2005619321504
1102511,,-122.910815258986,49.2008908149423
1102512,,-122.910523682854,49.2006664084773
1102513,,-122.913110915841,49.2011135406331
1102514,,-122.924901071802,49.2105771660803
1102515,,-122.890179214114,49.2246553314429
1102516,,-122.890105299518,49.2246054273694
1102517,,-122.889424632664,49.2253528241955
1102518,,-122.889347414608,49.2253060648241
1102519,,-122.889316122943,49.2253122712639
1102520,,-122.889300855256,49.225306559932
1102521,,-122.89308651772,49.2205210440931
1102522,,-122.895825376251,49.2205100041734
1102523,,-122.901243969006,49.2061296444342
1102524,,-122.901601036541,49.2064142005055
1102525,,-122.940271883403,49.2004159794689
1102526,,-122.943896884827,49.1993688547282
1102527,,-122.920326377115,49.2132267075702
1102528,,-122.920179322971,49.2131100532517
1102529,,-122.920200422221,49.2130984747079
1102530,,-122.920315201791,49.213189944232
1102531,,-122.917793630457,49.2144876276752
1102532,,-122.917778287617,49.2145487846719
1102533,,-122.89255319323,49.2224605595445
1102534,,-122.892511348784,49.2224412707365
1102535,,-122.892441850335,49.2224451639653
1102536,,-122.892303635932,49.2223456374498
1102537,,-122.892507643535,49.2223418776451
1102538,,-122.892832376686,49.2222123695161
1102539,,-122.892235077734,49.2223068551684
1102540,,-122.892174366676,49.2223634273414
1102541,,-122.946767884843,49.1828220051329
1102542,,-122.946900056666,49.1828072857498
1102543,,-122.944250998501,49.1838906942866
1102544,,-122.944225915404,49.1838647756281
1102545,,-122.944164108646,49.1837920635035
1102546,,-122.943665706658,49.1840345154488
1102547,,-122.943711626219,49.1840795144824
1102548,,-122.944196892907,49.1838141763751
1102549,,-122.947636254249,49.1802060816978
1102550,,-122.951511405524,49.2054217315677
1102551,,-122.950595071997,49.2046897558487
1102552,,-122.950567734185,49.2047358900227
1102553,,-122.950643193801,49.2046952158776
1102554,,-122.95063898256,49.2047249588246
1102555,,-122.95059189523,49.204722867975
1102556,,-122.950717962392,49.2046549128939
1102557,,-122.94837573459,49.2058990123064
1102558,,-122.949273803139,49.2066263199066
1102559,,-122.94721370518,49.2077414427615
1102560,,-122.945472916883,49.2086810917815
1102561,,-122.943805697119,49.2095822503986
1102562,,-122.944306220766,49.2098791574381
1102563,,-122.944231485807,49.2099194202714
1102564,,-122.946299174214,49.207012042714
1102565,,-122.94455921314,49.2079559962064
1102566,,-122.949670117926,49.2039566895723
1102567,,-122.948428203257,49.2029704369466
1102568,,-122.948532455603,49.2029142628277
1102569,,-122.948355917609,49.2029129246869
1102570,,-122.948446590739,49.2028458602604
1102571,,-122.947358160318,49.2034504830829
1102572,,-122.946139925923,49.2040982125609
1102573,,-122.946073306043,49.2041336229484
1102574,,-122.94744132554,49.2051589977311
1102575,,-122.945371775364,49.2062733640919
1102576,,-122.944449200655,49.2055422362936
1102577,,-122.944051565422,49.2052280186067
1102578,,-122.942705003912,49.2064828317981
1102579,,-122.943626331808,49.2072165814354
1102580,,-122.942304083072,49.2061636591046
1102581,,-122.940623855239,49.2070518061697
1102582,,-122.940639773842,49.2070645040113
1102583,,-122.941037810608,49.2073816120425
1102584,,-122.941959267381,49.2081157347408
1102585,,-122.94298309145,49.2088204895665
1102586,,-122.94296982659,49.2088904708722
1102587,,-122.942525324847,49.2108388018464
1102588,,-122.942101187883,49.2105012667542
1102589,,-122.940258755499,49.2090350859608
1102590,,-122.939337443145,49.2083017594651
1102591,,-122.938935980683,49.207982125132
1102592,,-122.940255666172,49.2072713803122
1102593,,-122.940815116272,49.2117603148754
1102594,,-122.940390845886,49.2114226835354
1102595,,-122.940310327083,49.2113585955177
1102596,,-122.941186816457,49.2097736257145
1102597,,-122.939476208433,49.2106946691213
1102598,,-122.939051270564,49.2103564027761
1102599,,-122.938548430224,49.209956205844
1102600,,-122.938049712841,49.2095592472094
1102601,,-122.937627126076,49.2092228658273
1102602,,-122.937225529898,49.2089032255279
1102603,,-122.935851765234,49.2096429629993
1102604,,-122.936282435747,49.2099858319204
1102605,,-122.936675942278,49.2102989943962
1102606,,-122.939441737615,49.2125002747823
1102607,,-122.939007868426,49.2121549873806
1102608,,-122.939044766877,49.21218442144
1102609,,-122.938555076271,49.2117945761836
1102610,,-122.938282570135,49.2107703175496
1102611,,-122.937677492835,49.2110961617692
1102612,,-122.937131587551,49.2106616634317
1102613,,-122.935624243139,49.2097654422065
1102614,,-122.937738950702,49.2128875160213
1102615,,-122.937736723921,49.2134317123783
1102616,,-122.935878698618,49.2144022034844
1102617,,-122.935049649091,49.213741583738
1102618,,-122.933698311208,49.2126206783085
1102619,,-122.933663441408,49.2125928799504
1102620,,-122.934142290617,49.2105697750139
1102621,,-122.934020006759,49.210635640686
1102622,,-122.93400403917,49.210623023769
1102623,,-122.932733860903,49.2118967576558
1102624,,-122.932307999128,49.2115573865966
1102625,,-122.93056981106,49.2124997804155
1102626,,-122.930995531838,49.212839067791
1102627,,-122.931872871351,49.2135909915917
1102628,,-122.933306431022,49.2146802960059
1102629,,-122.934135265968,49.2153406896597
1102630,,-122.876436140708,49.2278150581505
1102631,,-122.876386043904,49.2277664157422
1102632,,-122.876386173468,49.2276775939561
1102633,,-122.876999712784,49.2289540432683
1102634,,-122.878610097875,49.2297671857558
1102635,,-122.882500312258,49.231221693545
1102636,,-122.882685225636,49.2312082986397
1102637,,-122.882782962487,49.2311179055653
1102638,,-122.882750468431,49.2311479725194
1102639,,-122.882715954824,49.2311799381118
1102640,,-122.882912976513,49.231144213614
1102641,,-122.88257909071,49.2314527412613
1102642,,-122.883024025896,49.2312909488071
1102643,,-122.88284762461,49.2312478626728
1102644,,-122.882825595937,49.2312696988056
1102645,,-122.882842885584,49.2312770024997
1102646,,-122.883326581388,49.231426756629
1102647,,-122.882909081954,49.2313972462477
1102648,,-122.882872948896,49.2314007177681
1102649,,-122.886190820096,49.2315729650426
1102650,,-122.88634410661,49.2315748250547
1102651,,-122.886315093365,49.2314948871452
1102652,,-122.887484691601,49.2315881751429
1102653,,-122.888773344355,49.2316033657265
1102654,,-122.890222839375,49.2316204039904
1102655,,-122.891501879047,49.2316354650483
1102656,,-122.891553985593,49.2297309480856
1102657,,-122.890275269772,49.2297158878955
1102658,,-122.888973892102,49.2297006118675
1102659,,-122.88882583045,49.2296988503239
1102660,,-122.886294225266,49.2314946399264
1102661,,-122.886297141437,49.2313904660311
1102662,,-122.892738516056,49.227952161829
1102663,,-122.892092528551,49.2278458658828
1102664,,-122.891464731703,49.2278384413449
1102665,,-122.892138592403,49.2276955081198
1102666,,-122.89213933866,49.2276681632193
1102667,,-122.891602957951,49.2279387783505
1102668,,-122.890324288365,49.2279237187306
1102669,,-122.889023095094,49.2279084434158
1102670,,-122.889592109573,49.2279151054351
1102671,,-122.889598912606,49.2276795251206
1102672,,-122.889600496221,49.2276246573324
1102673,,-122.886689629445,49.2278809913926
1102674,,-122.886438681171,49.2281273051007
1102675,,-122.886394108437,49.227926901709
1102676,,-122.886482166919,49.2278455064922
1102677,,-122.8882726953,49.2264176547256
1102678,,-122.889314267195,49.2252423034062
1102679,,-122.889516702909,49.2252677271204
1102680,,-122.89026632586,49.2245755362542
1102681,,-122.890982156916,49.2237522474992
1102682,,-122.891566663985,49.2233726575895
1102683,,-122.891867484261,49.2230945359911
1102684,,-122.892373442445,49.2222801413795
1102685,,-122.917888627198,49.2042205612242
1102686,,-122.917921054485,49.2042031333939
1102687,,-122.918581484299,49.2038476658582
1102688,,-122.916421744242,49.2013814837778
1102689,,-122.916836588563,49.2017127284809
1102690,,-122.917301056356,49.2020836683978
1102691,,-122.915459539613,49.2006131324404
1102692,,-122.914904969168,49.2009117047991
1102693,,-122.914396344562,49.2011854401281
1102694,,-122.913682954569,49.2015691885292
1102695,,-122.914331785286,49.2035932544316
1102696,,-122.914303891408,49.2036083458421
1102697,,-122.914358453375,49.2036520135109
1102698,,-122.913490405863,49.2029588185116
1102699,,-122.913559435306,49.2029711038007
1102700,,-122.915406117913,49.2044897081164
1102701,,-122.912615602183,49.2022182965046
1102702,,-122.912528480748,49.2021906149845
1102703,,-122.911456506804,49.2013371335114
1102704,,-122.914170895922,49.1998635928146
1102705,,-122.91131792046,49.2012268347293
1102706,,-122.911349248946,49.2012099476093
1102707,,-122.911475747959,49.2027855717239
1102708,,-122.909847836296,49.2022222861819
1102709,,-122.910331861437,49.2026074819384
1102710,,-122.910927346456,49.2030788466691
1102711,,-122.911801371104,49.2037886168368
1102712,,-122.911828240591,49.2038096863505
1102713,,-122.911787936209,49.2037781720304
1102714,,-122.911477070234,49.2041212847487
1102715,,-122.911373836473,49.204120306054
1102716,,-122.911434847905,49.2040875200126
1102717,,-122.912236672683,49.2047276077724
1102718,,-122.912196368412,49.2046954639294
1102719,,-122.912363800491,49.204725455473
1102720,,-122.91233755452,49.2047395581735
1102721,,-122.914945459494,49.2048543989863
1102722,,-122.91485854107,49.2047849812081
1102723,,-122.913368304807,49.2055869731877
1102724,,-122.913445873267,49.2055856820455
1102725,,-122.913262632939,49.2056438341064
1102726,,-122.910032820436,49.2035598561715
1102727,,-122.909984009711,49.2035860799183
1102728,,-122.907235721166,49.2028239824495
1102729,,-122.907275609709,49.2028556779362
1102730,,-122.90636160397,49.203297419387
1102731,,-122.906297017001,49.2033322687719
1102732,,-122.906264723482,49.2033496934507
1102733,,-122.906422245679,49.2033890406848
1102734,,-122.906038531107,49.2034715758831
1102735,,-122.907841181459,49.2033057156846
1102736,,-122.907674497105,49.2031730818017
1102737,,-122.906516463415,49.2040210367482
1102738,,-122.906371587242,49.2038993029616
1102739,,-122.905066484551,49.2046036489644
1102740,,-122.905216581131,49.204722869974
1102741,,-122.905303570928,49.2046758959184
1102742,,-122.904546610446,49.2048810852531
1102743,,-122.908410927443,49.2035824145208
1102744,,-122.908316363685,49.2036447668746
1102745,,-122.908287231268,49.2036604855201
1102746,,-122.908935005141,49.2041364895463
1102747,,-122.908868794406,49.2040841746417
1102748,,-122.908915605383,49.2041599519785
1102749,,-122.908905597737,49.2041523880356
1102750,,-122.908865755625,49.2041869246388
1102751,,-122.906377985685,49.2055275469731
1102752,,-122.904698899174,49.2050023776597
1102753,,-122.906273210408,49.2054472482437
1102754,,-122.906444362028,49.2054917095224
1102755,,-122.906321366188,49.2054855829854
1102756,,-122.907327680889,49.2062854468808
1102757,,-122.907340292472,49.2062955317292
1102758,,-122.909347761178,49.2044636134135
1102759,,-122.910025653222,49.2048460837952
1102760,,-122.909907199181,49.2049098580731
1102761,,-122.909878066523,49.2049255771163
1102762,,-122.909844348434,49.2049428847406
1102763,,-122.910684412706,49.2055670283818
1102764,,-122.910731023077,49.2056040350814
1102765,,-122.910758449143,49.2055892257299
1102766,,-122.910844807565,49.2056943457834
1102767,,-122.910834550012,49.2055963790919
1102768,,-122.910464840128,49.2059007637697
1102769,,-122.910748746873,49.2057465315676
1102770,,-122.910870991572,49.2057152350777
1102771,,-122.909271601507,49.2065471340951
1102772,,-122.912003923413,49.2066151834938
1102773,,-122.912018447254,49.2066267193288
1102774,,-122.908445030072,49.2069949305808
1102775,,-122.906810130585,49.2078805257619
1102776,,-122.908142880393,49.2089600388564
1102777,,-122.907749734428,49.2086294184451
1102778,,-122.914481004038,49.2036451581423
1102779,,-122.919132804616,49.2035502098286
1102780,,-122.919196558448,49.2035158024514
1102781,,-122.919081316688,49.2035088682555
1102782,,-122.918269359692,49.2028569640138
1102783,,-122.916310341578,49.2002105825155
1102784,,-122.920124263638,49.2012059723188
1102785,,-122.920615075945,49.2015986057265
1102786,,-122.921310759824,49.2012059195988
1102787,,-122.921228993094,49.1999655914053
1102788,,-122.922687695194,49.2016320232209
1102789,,-122.926521304071,49.2003525672639
1102790,,-122.926842780394,49.1999763088586
1102791,,-122.925729979379,49.2003788635447
1102792,,-122.925642434279,49.200411300954
1102793,,-122.923997030145,49.2001496908754
1102794,,-122.925669746327,49.2004530261588
1102795,,-122.925654036227,49.2004508094997
1102796,,-122.924132315571,49.2000114320373
1102797,,-122.924106111267,49.2000918328427
1102798,,-122.921507985865,49.1999272814349
1102799,,-122.924087216618,49.2001497501851
1102800,,-122.921495666741,49.2022752719688
1102801,,-122.926876673892,49.2006232635799
1102802,,-122.927837251133,49.201506216954
1102803,,-122.927445298686,49.2017179007186
1102804,,-122.926286044934,49.2023440492386
1102805,,-122.926331978082,49.2023806894176
1102806,,-122.923440395607,49.2021973737514
1102807,,-122.924173156936,49.2026793575779
1102808,,-122.924961893648,49.2030591325171
1102809,,-122.924770792603,49.2031559775373
1102810,,-122.924801984473,49.2032070533692
1102811,,-122.924340549595,49.2034337412124
1102812,,-122.919342005911,49.2037168464951
1102813,,-122.92114565826,49.2051534841528
1102814,,-122.921245337705,49.2052328906742
1102815,,-122.921690677216,49.2055875181715
1102816,,-122.923502861679,49.2038847534522
1102817,,-122.923560795944,49.203877318513
1102818,,-122.923520787893,49.2038989230232
1102819,,-122.923550988049,49.2039231052866
1102820,,-122.924472817024,49.2046514313247
1102821,,-122.922111342248,49.2059226075022
1102822,,-122.925439099997,49.2054152200795
1102823,,-122.926267691502,49.2049688359794
1102824,,-122.925532752523,49.2054904811694
1102825,,-122.928243681631,49.2039043473021
1102826,,-122.928256596021,49.2038974289447
1102827,,-122.927604686815,49.2042485584264
1102828,,-122.926914710781,49.2046202593585
1102829,,-122.923177173191,49.2067585344018
1102830,,-122.92650014753,49.206267034966
1102831,,-122.926893010288,49.2065824794004
1102832,,-122.929319039284,49.2047443615655
1102833,,-122.928912734121,49.2044204614301
1102834,,-122.929661859207,49.2050175780914
1102835,,-122.918129722229,49.2043695145926
1102836,,-122.918629186955,49.2047677295421
1102837,,-122.917842677185,49.2051912110754
1102838,,-122.920649290516,49.2055501965915
1102839,,-122.920029321544,49.2058838542945
1102840,,-122.919472139273,49.2061837301338
1102841,,-122.92096853821,49.2066326394087
1102842,,-122.918518568834,49.2067534530118
1102843,,-122.918540097834,49.206685283868
1102844,,-122.917124476477,49.2056419920029
1102845,,-122.917126644896,49.2055766877108
1102846,,-122.916912011706,49.2056922130193
1102847,,-122.916412235625,49.2050741454347
1102848,,-122.91636808958,49.2050389418687
1102849,,-122.916203611349,49.2051274263328
1102850,,-122.916384857353,49.205271842237
1102851,,-122.918311722129,49.2068081782038
1102852,,-122.924148952878,49.2075327718612
1102853,,-122.924231777096,49.2074881861814
1102854,,-122.924203346369,49.2075496485545
1102855,,-122.922944508096,49.2081469827696
1102856,,-122.92296960016,49.2081678685827
1102857,,-122.923907705487,49.208982204411
1102858,,-122.920461332805,49.2082979496306
1102859,,-122.920473260875,49.2082225773001
1102860,,-122.92136525867,49.2089968729798
1102861,,-122.921191981763,49.2090901260007
1102862,,-122.915751207002,49.2054368403741
1102863,,-122.915836041971,49.2055672089795
1102864,,-122.915654114349,49.2054202730407
1102865,,-122.915314839868,49.2058477511112
1102866,,-122.917827210156,49.207068877955
1102867,,-122.917775596504,49.2078096935538
1102868,,-122.920252577924,49.208341342903
1102869,,-122.91918322624,49.2089168380043
1102870,,-122.914261594912,49.2062369201505
1102871,,-122.914253729618,49.2064187991734
1102872,,-122.914174403571,49.2062838881956
1102873,,-122.914181535769,49.206362349557
1102874,,-122.9102451503,49.2083455140999
1102875,,-122.910424062879,49.2084865192537
1102876,,-122.910039284345,49.2084563558478
1102877,,-122.908529344618,49.2092687041097
1102878,,-122.910371978041,49.2085145441597
1102879,,-122.910210363517,49.2086014930628
1102880,,-122.910216959956,49.2085979900267
1102881,,-122.917241556837,49.2073839247643
1102882,,-122.916180436009,49.2079549004152
1102883,,-122.915448292714,49.2073712019755
1102884,,-122.913256087371,49.2075868973397
1102885,,-122.913813965142,49.2073851961149
1102886,,-122.916714472703,49.2083806740669
1102887,,-122.917152129194,49.2087295563431
1102888,,-122.919082607942,49.2102514886276
1102889,,-122.917662639753,49.2097444758704
1102890,,-122.91742508865,49.2098723335462
1102891,,-122.918025521699,49.2103509507785
1102892,,-122.91561096024,49.2108524983296
1102893,,-122.917951005704,49.2112411614962
1102894,,-122.911177451709,49.2093725974844
1102895,,-122.913676885025,49.2093148536747
1102896,,-122.913289071638,49.209523613736
1102897,,-122.913377367394,49.2095940231517
1102898,,-122.915234137281,49.2110552460527
1102899,,-122.908875097786,49.2093199806917
1102900,,-122.908723647996,49.209401448395
1102901,,-122.908706743898,49.2094105202789
1102902,,-122.909311062267,49.2096675420012
1102903,,-122.909677978946,49.2101621206482
1102904,,-122.909933121173,49.2103654334977
1102905,,-122.912032556032,49.2100543752035
1102906,,-122.912366237711,49.2101047326036
1102907,,-122.912302895457,49.2100542209582
1102908,,-122.912202976468,49.2101902437754
1102909,,-122.912147827656,49.2101377206299
1102910,,-122.914235170363,49.211592786616
1102911,,-122.911399156642,49.2105406261606
1102912,,-122.911374679052,49.2104084665952
1102913,,-122.910699201659,49.2107718057609
1102914,,-122.910611806724,49.2109642373218
1102915,,-122.913196775028,49.2119738608488
1102916,,-122.912576749812,49.2122653802233
1102917,,-122.912378020212,49.2123719137299
1102918,,-122.912425049198,49.2124094597353
1102919,,-122.912741283493,49.2123965659431
1102920,,-122.91353688401,49.2119684489044
1102921,,-122.913568170318,49.2132393261881
1102922,,-122.913939041981,49.2115743958834
1102923,,-122.91409086883,49.2116703986582
1102924,,-122.914084409557,49.2116739020157
1102925,,-122.906747333364,49.2104647321292
1102926,,-122.90648468882,49.2106060156794
1102927,,-122.905790091073,49.2108175241616
1102928,,-122.904686382501,49.2115856618045
1102929,,-122.904739437032,49.2116279834195
1102930,,-122.905234206091,49.2120224739014
1102931,,-122.904841642128,49.2122445146394
1102932,,-122.90589966872,49.2125529302289
1102933,,-122.909054375675,49.2116568280799
1102934,,-122.908569904967,49.2119174888308
1102935,,-122.908315895358,49.2120656197615
1102936,,-122.908685207338,49.2120094219119
1102937,,-122.908422560121,49.2121507098288
1102938,,-122.909761201056,49.2128670684552
1102939,,-122.911314036728,49.214452070687
1102940,,-122.911579299358,49.214309339008
1102941,,-122.912145286058,49.2151144608942
1102942,,-122.90925240185,49.2141122467958
1102943,,-122.906508249147,49.2130380004109
1102944,,-122.906614913064,49.2131230021798
1102945,,-122.906631090775,49.2131359684673
1102946,,-122.906572262602,49.213168393877
1102947,,-122.906561732226,49.2132188489045
1102948,,-122.906495786825,49.2131663566314
1102949,,-122.905046047589,49.2141291949379
1102950,,-122.904684499737,49.2143503610281
1102951,,-122.904652005858,49.2143251474193
1102952,,-122.905765009773,49.2136892846935
1102953,,-122.905315986546,49.2139190168509
1102954,,-122.903620243831,49.2148289264816
1102955,,-122.908059984174,49.2142748380904
1102956,,-122.907994559395,49.2143101374578
1102957,,-122.907990346455,49.214360597637
1102958,,-122.907793331149,49.2144215185046
1102959,,-122.908587729344,49.214686251388
1102960,,-122.90847488547,49.2147468801839
1102961,,-122.909511035231,49.2154220727698
1102962,,-122.909441383289,49.215516108821
1102963,,-122.909552032049,49.2154547577476
1102964,,-122.910043459774,49.2159953044837
1102965,,-122.910365498856,49.2173384635956
1102966,,-122.910325321735,49.2173069489401
1102967,,-122.910110312477,49.2171387500321
1102968,,-122.910002945713,49.2170546505335
1102969,,-122.909895441996,49.216970550827
1102970,,-122.90961073956,49.2167691040158
1102971,,-122.909207744552,49.2164537732977
1102972,,-122.90866218835,49.2167529759438
1102973,,-122.908272637089,49.2164480871147
1102974,,-122.907983843474,49.2166064441943
1102975,,-122.907332508338,49.2152354925906
1102976,,-122.907472733812,49.2147045235776
1102977,,-122.906369640264,49.2157634587296
1102978,,-122.905931848593,49.2154207426573
1102979,,-122.907117655361,49.2150673781259
1102980,,-122.906915336702,49.2154642669721
1102981,,-122.906991376901,49.2149685083257
1102982,,-122.904452428105,49.2172094990741
1102983,,-122.904460380372,49.2172158023463
1102984,,-122.905067430548,49.2180204806469
1102985,,-122.906118600933,49.2182445125677
1102986,,-122.906427527321,49.2184862863978
1102987,,-122.906744546845,49.218734362618
1102988,,-122.906884272161,49.2188437679341
1102989,,-122.905597645805,49.2201710558006
1102990,,-122.906661253265,49.2194313392141
1102991,,-122.906824912108,49.2197400092498
