OBJECTID,TEE_ID,X,Y
1102992,,-122.90554280446,49.2205567282829
1102993,,-122.903976678805,49.2202995215087
1102994,,-122.895528355578,49.2166619659897
1102995,,-122.90227242693,49.2054812387058
1102996,,-122.903000323944,49.2056857756474
1102997,,-122.903654855995,49.2062039127808
1102998,,-122.90182786588,49.206606982784
1102999,,-122.901818245395,49.2066121918779
1103000,,-122.901599224541,49.2072581374915
1103001,,-122.902123130137,49.2069763102966
1103002,,-122.902282741432,49.2069350670833
1103003,,-122.902305358644,49.2069530768036
1103004,,-122.904188905936,49.2066284851683
1103005,,-122.904689770609,49.2070376457222
1103006,,-122.902790585888,49.2073399105241
1103007,,-122.902804562625,49.2073760275956
1103008,,-122.902696649859,49.2074340256467
1103009,,-122.9032971347,49.2077276865463
1103010,,-122.903202326596,49.2078375296132
1103011,,-122.903403669559,49.2077293048888
1103012,,-122.905276698254,49.2073887650875
1103013,,-122.905234465613,49.2074329872898
1103014,,-122.90525872903,49.2074523470747
1103015,,-122.905205492128,49.2074486351155
1103016,,-122.905457224005,49.2076105570175
1103017,,-122.905527273131,49.2076664751021
1103018,,-122.905610013766,49.2077627024279
1103019,,-122.90565525138,49.2077987205579
1103020,,-122.906064094557,49.2080942792768
1103021,,-122.906041555308,49.208106584495
1103022,,-122.9061004221,49.2081232736558
1103023,,-122.906183575806,49.2082198607101
1103024,,-122.905193631854,49.2087560713385
1103025,,-122.903749906965,49.208088686009
1103026,,-122.903664147084,49.2081347603648
1103027,,-122.903651671758,49.2081960079001
1103028,,-122.90457653799,49.2090903679246
1103029,,-122.904088657999,49.2111142637457
1103030,,-122.902757138908,49.2100527858388
1103031,,-122.901698682951,49.2106209318875
1103032,,-122.901797430209,49.2092891733033
1103033,,-122.901684751443,49.2091993044492
1103034,,-122.900924825382,49.2097471879388
1103035,,-122.901206476966,49.20882343292
1103036,,-122.900154748194,49.2069414329308
1103037,,-122.900089213246,49.2087368367427
1103038,,-122.900300410581,49.2100829845505
1103039,,-122.899472385327,49.2097011688343
1103040,,-122.900764741664,49.2104536062149
1103041,,-122.899944508407,49.2113887027396
1103042,,-122.899418119975,49.2116470399883
1103043,,-122.899435803452,49.211661088033
1103044,,-122.896928648771,49.2104146497955
1103045,,-122.899037870449,49.2106651424429
1103046,,-122.898530094769,49.2109381731537
1103047,,-122.957319751371,49.2022764792621
1103048,,-122.956530113932,49.2016786269637
1103049,,-122.95654643832,49.2016914963867
1103050,,-122.95571343266,49.201032586296
1103051,,-122.954932014785,49.2004146242866
1103052,,-122.954116657517,49.199786071264
1103053,,-122.955397602804,49.2033539295737
1103054,,-122.954609781692,49.2027279996258
1103055,,-122.954598944441,49.2027196297381
1103056,,-122.953778174692,49.2020796889012
1103057,,-122.952990418646,49.2014656710632
1103058,,-122.952186610681,49.200825595243
1103059,,-122.953423628652,49.2044172042016
1103060,,-122.952625665263,49.2037824413535
1103061,,-122.951817342267,49.2031367815892
1103062,,-122.950233402704,49.2018830674158
1103063,,-122.951042009575,49.202520819968
1103064,,-122.950834024299,49.2047473377527
1103065,,-122.950028443506,49.204105808179
1103066,,-122.949252989146,49.2034882118475
1103067,,-122.954712400297,49.1981386363153
1103068,,-122.951355376813,49.2001779461531
1103069,,-122.947721159883,49.2022655064699
1103070,,-122.947661886385,49.2022190746712
1103071,,-122.947751741609,49.2022478778252
1103072,,-122.947627047084,49.202191803119
1103073,,-122.949243738461,49.2001865725374
1103074,,-122.946778161722,49.2015253130532
1103075,,-122.947064000221,49.2017507767061
1103076,,-122.945400046035,49.2004224754219
1103077,,-122.945281525838,49.2004726131261
1103078,,-122.947245005625,49.1997422084373
1103079,,-122.950007348276,49.1991220414503
1103080,,-122.950542502679,49.1986227625267
1103081,,-122.941390785657,49.199945918365
1103082,,-122.941110584984,49.2010144178639
1103083,,-122.940791437971,49.2010044498249
1103084,,-122.940555829952,49.2023045096699
1103085,,-122.940452394058,49.202360227252
1103086,,-122.940089560623,49.201915581819
1103087,,-122.939673333801,49.2015840682303
1103088,,-122.939562684236,49.2014959337894
1103089,,-122.946962907711,49.2018053318076
1103090,,-122.946412771064,49.2013678162844
1103091,,-122.94541804427,49.2019049996583
1103092,,-122.945009766331,49.2032864840522
1103093,,-122.944243947079,49.2025396078172
1103094,,-122.944147741633,49.2025997290984
1103095,,-122.94135905667,49.2029811869011
1103096,,-122.942110374867,49.203690935157
1103097,,-122.942107083193,49.2036883248707
1103098,,-122.942980208224,49.2043839157968
1103099,,-122.941417774633,49.2052205960186
1103100,,-122.940605764383,49.2056570828265
1103101,,-122.94053915624,49.2045327265096
1103102,,-122.939784237553,49.2062309170786
1103103,,-122.940753424113,49.2070029904811
1103104,,-122.939701769422,49.2063097627865
1103105,,-122.939633813999,49.2063082880442
1103106,,-122.938858497348,49.2054378319389
1103107,,-122.938817461052,49.2054526758348
1103108,,-122.938660585065,49.205530761749
1103109,,-122.938716883567,49.2055002777918
1103110,,-122.938742104886,49.2055452928343
1103111,,-122.937907285356,49.204885756347
1103112,,-122.938631378259,49.2013834476196
1103113,,-122.937031325616,49.2042012797496
1103114,,-122.936933078497,49.2040816615512
1103115,,-122.936859454309,49.2040646543974
1103116,,-122.93608779578,49.2034511833282
1103117,,-122.929074422975,49.2150976306436
1103118,,-122.927975471552,49.2144651005045
1103119,,-122.928311500791,49.2147278818061
1103120,,-122.928413407405,49.2148076431978
1103121,,-122.928149759995,49.2148149455876
1103122,,-122.927699518887,49.2142492212512
1103123,,-122.927643149046,49.2142428100984
1103124,,-122.927511540982,49.214315960872
1103125,,-122.927611055348,49.2141800820798
1103126,,-122.927439203502,49.2140458545966
1103127,,-122.927366200615,49.2142023266253
1103128,,-122.926448004013,49.2145793675381
1103129,,-122.92657102886,49.2146755154152
1103130,,-122.926577871873,49.2146285994776
1103131,,-122.929650515373,49.2177545369605
1103132,,-122.924069100598,49.2159821840482
1103133,,-122.926459827658,49.2194747850934
1103134,,-122.924291263236,49.2197999125857
1103135,,-122.923456943682,49.2191352416759
1103136,,-122.922097090403,49.2180519311016
1103137,,-122.921447775586,49.2174007730523
1103138,,-122.921362122368,49.2174663802972
1103139,,-122.92119398322,49.2173324159842
1103140,,-122.921294448152,49.2172785128162
1103141,,-122.920486704496,49.2166346353361
1103142,,-122.939283775094,49.2064968258423
1103143,,-122.936394066912,49.2080528955865
1103144,,-122.936252145935,49.2081292773249
1103145,,-122.935061501521,49.2093168919441
1103146,,-122.934652241166,49.208990761783
1103147,,-122.933052693064,49.2098519543076
1103148,,-122.929579440651,49.211721808324
1103149,,-122.933699058304,49.2082312859173
1103150,,-122.930088199007,49.2100501246583
1103151,,-122.92921140118,49.21052215361
1103152,,-122.928564980322,49.2109134086646
1103153,,-122.92853261475,49.2108875721696
1103154,,-122.928452340577,49.2098174528987
1103155,,-122.927698799782,49.2102231110702
1103156,,-122.934746578699,49.2054314676955
1103157,,-122.933634163925,49.2060435034452
1103158,,-122.933624426941,49.2060357618968
1103159,,-122.933564921532,49.2060807941127
1103160,,-122.933455745423,49.2059009252188
1103161,,-122.932034006343,49.2069050417548
1103162,,-122.926983455148,49.2096529993482
1103163,,-122.93191877951,49.2046722984663
1103164,,-122.931930207613,49.2046137916948
1103165,,-122.931879646096,49.2046410149377
1103166,,-122.930274007639,49.2055055842411
1103167,,-122.930263454782,49.2055112655957
1103168,,-122.927477445816,49.207051682533
1103169,,-122.927453310941,49.2070325074023
1103170,,-122.928155003278,49.2082597239555
1103171,,-122.926956883348,49.2073049318279
1103172,,-122.926527730739,49.2075719997448
1103173,,-122.926308686934,49.2092535910605
1103174,,-122.925619637777,49.2087046453877
1103175,,-122.925194967474,49.2082893598951
1103176,,-122.925194850896,49.2083402416852
1103177,,-122.925137355226,49.2083203248414
1103178,,-122.926878476347,49.2100145336602
1103179,,-122.926397268242,49.2102785995602
1103180,,-122.925915917713,49.2105426633528
1103181,,-122.925498871408,49.2107714151415
1103182,,-122.926668231659,49.2097645112503
1103183,,-122.922431273621,49.2097396934947
1103184,,-122.922173522763,49.2098784055805
1103185,,-122.921109086469,49.2104513265303
1103186,,-122.921138156866,49.2104745542248
1103187,,-122.922304290298,49.2114036581567
1103188,,-122.918668426685,49.2118127796151
1103189,,-122.917535413403,49.2123861453721
1103190,,-122.917159271961,49.2125896194315
1103191,,-122.91616537528,49.2131271801825
1103192,,-122.91599994557,49.2131582430504
1103193,,-122.915440693888,49.2134603760829
1103194,,-122.914627084257,49.2138999348158
1103195,,-122.914507909137,49.2139642654917
1103196,,-122.916881225552,49.2139025512337
1103197,,-122.915540135002,49.2146278575255
1103198,,-122.915313843057,49.2146304803795
1103199,,-122.92474775856,49.2118215777313
1103200,,-122.924664069612,49.2118687484297
1103201,,-122.924732638688,49.2119229447511
1103202,,-122.925099623593,49.2122125616352
1103203,,-122.925182232839,49.2121676495403
1103204,,-122.925646839812,49.2125380047738
1103205,,-122.92556796076,49.2125821208205
1103206,,-122.925599092039,49.2126066980039
1103207,,-122.925741447161,49.212718331137
1103208,,-122.925821568781,49.2126742850345
1103209,,-122.926510974008,49.2133199781132
1103210,,-122.923047571591,49.2152515284686
1103211,,-122.922992241728,49.2152470839076
1103212,,-122.922940790445,49.2153092069836
1103213,,-122.922090058658,49.2144879968146
1103214,,-122.922025951951,49.2144771592198
1103215,,-122.921992464932,49.2145538663633
1103216,,-122.921982316733,49.214545763756
1103217,,-122.921118083667,49.2138573975233
1103218,,-122.921171456319,49.2137963559885
1103219,,-122.921256882979,49.2137831012366
1103220,,-122.921241539491,49.2137913142636
1103221,,-122.921316233399,49.2120318497803
1103222,,-122.919484321079,49.2124629007873
1103223,,-122.920965618046,49.2151044675434
1103224,,-122.920579148856,49.2153144437678
1103225,,-122.91763487432,49.2145031663734
1103226,,-122.917741370959,49.2144458460664
1103227,,-122.917750345935,49.2145896033587
1103228,,-122.917785042422,49.2146155344707
1103229,,-122.917890608156,49.2145656812476
1103230,,-122.917858998389,49.2145397442664
1103231,,-122.916290761615,49.2152261403771
1103232,,-122.916261382094,49.2153856054094
1103233,,-122.918552974636,49.2152275777137
1103234,,-122.918652340118,49.2151734061905
1103235,,-122.919434611527,49.2159302776105
1103236,,-122.919535262652,49.2158761431117
1103237,,-122.920386215015,49.2166886997056
1103238,,-122.920559130672,49.2218077595558
1103239,,-122.919891190908,49.2212757704211
1103240,,-122.919724690105,49.2211430618354
1103241,,-122.91836500045,49.2200598877191
1103242,,-122.917629909764,49.2194741333779
1103243,,-122.917879099846,49.2193401013091
1103244,,-122.919297961086,49.2233663052232
1103245,,-122.919401034855,49.2234059563658
1103246,,-122.91797065071,49.2223088274067
1103247,,-122.917763627715,49.222143935442
1103248,,-122.916549873914,49.2211360129351
1103249,,-122.915710698986,49.2205083747157
1103250,,-122.915926125371,49.2203905739997
1103251,,-122.914534503894,49.221141047489
1103252,,-122.914421090063,49.2217660449143
1103253,,-122.914807008667,49.2220734287077
1103254,,-122.914924947671,49.2220099190676
1103255,,-122.915984265549,49.2228539073517
1103256,,-122.915490757911,49.2249854293015
1103257,,-122.915514672692,49.2249725799665
1103258,,-122.914772139449,49.2244281078683
1103259,,-122.913011669398,49.2234882159031
1103260,,-122.911923874723,49.2226184486679
1103261,,-122.9122541255,49.2224048824417
1103262,,-122.91227282395,49.2223928429821
1103263,,-122.91349488211,49.2251011602387
1103264,,-122.912215711982,49.2254063041254
1103265,,-122.910529830811,49.2249664914921
1103266,,-122.913480975793,49.2260651723439
1103267,,-122.915856769499,49.2253079968426
1103268,,-122.916904581573,49.2185635619267
1103269,,-122.915948325216,49.2178059175833
1103270,,-122.915695701439,49.2179418320243
1103271,,-122.914813532887,49.2172389235356
1103272,,-122.915066292812,49.2171030111075
1103273,,-122.914378681401,49.2165550400375
1103274,,-122.91414880865,49.2164603524258
1103275,,-122.913273330845,49.2157625795585
1103276,,-122.9131569086,49.2159206911786
1103277,,-122.912426453149,49.2150875923076
1103278,,-122.912332714891,49.2150128999477
1103279,,-122.912238541489,49.2151888130164
1103280,,-122.910386060098,49.2161866269238
1103281,,-122.911353752676,49.2168905417581
1103282,,-122.910552975052,49.2162524290323
1103283,,-122.910441916241,49.2163124314462
1103284,,-122.911432597442,49.2169533892811
1103285,,-122.911323185281,49.2170137536087
1103286,,-122.912208037782,49.2175364128821
1103287,,-122.912196376335,49.2177156924868
1103288,,-122.913785022286,49.218976857441
1103289,,-122.912611312268,49.2196087030782
1103290,,-122.912553662359,49.2196397552133
1103291,,-122.912619539209,49.2196453974266
1103292,,-122.956778692797,49.1820145987675
1103293,,-122.955750706006,49.1825560882419
1103294,,-122.956127729506,49.1829360149401
1103295,,-122.954762061056,49.1829676014123
1103296,,-122.954880391816,49.1829183532913
1103297,,-122.951669090787,49.1843459621398
1103298,,-122.951519953902,49.184316934676
1103299,,-122.9516690148,49.1842549006004
1103300,,-122.956754258772,49.1820247543456
1103301,,-122.956722928271,49.1820614120795
1103302,,-122.956769906138,49.182041903507
1103303,,-122.951331999407,49.1870687957523
1103304,,-122.953325823629,49.1862460068001
1103305,,-122.951190316398,49.1871272055673
1103306,,-122.949338225748,49.1852233569453
1103307,,-122.949227049903,49.185109157424
1103308,,-122.949166780662,49.1851344077817
1103309,,-122.949210450152,49.1851807817135
1103310,,-122.949134835073,49.1852121736107
1103311,,-122.946622267818,49.1863325256856
1103312,,-122.942541986865,49.1880457872043
1103313,,-122.942407292731,49.1881016710226
1103314,,-122.949139907769,49.1817635760529
1103315,,-122.94820425976,49.18079427289
1103316,,-122.945633531222,49.1816468384221
1103317,,-122.94541758996,49.1814231404801
1103318,,-122.945159570214,49.1811558289677
1103319,,-122.945573531133,49.1833057291593
1103320,,-122.94561565187,49.1832256464868
1103321,,-122.942815660479,49.1844528302341
1103322,,-122.941254826713,49.193044018217
1103323,,-122.941162548815,49.1930823812394
1103324,,-122.941213965036,49.1931269342287
1103325,,-122.940653328039,49.1933291320458
1103326,,-122.940130707143,49.1935115724481
1103327,,-122.940084314655,49.1935308730241
1103328,,-122.940136679412,49.1935851419209
1103329,,-122.940044312399,49.1935821255559
1103330,,-122.937670163791,49.1945350915588
1103331,,-122.937693192743,49.1945588516095
1103332,,-122.937834835604,49.1951656158572
1103333,,-122.941219884573,49.1885940164604
1103334,,-122.940376019636,49.1888033853852
1103335,,-122.940413313506,49.1888406146789
1103336,,-122.940341089837,49.1888705318147
1103337,,-122.939298640129,49.1893908204189
1103338,,-122.937051960873,49.1903224297498
1103339,,-122.936939816463,49.1902849147632
1103340,,-122.934677326311,49.1878623300094
1103341,,-122.934489758868,49.1879401232683
1103342,,-122.937227967278,49.1845247695311
1103343,,-122.940085078558,49.1855904540966
1103344,,-122.938723766352,49.186157573419
1103345,,-122.938413650767,49.1839381028719
1103346,,-122.934521988851,49.1912836121795
1103347,,-122.932429057541,49.1921531524783
1103348,,-122.93236806974,49.1921784844735
1103349,,-122.932945476334,49.1932929809263
1103350,,-122.931082093488,49.1950152961584
1103351,,-122.930428330456,49.1943390863757
1103352,,-122.927456670725,49.1947874735425
1103353,,-122.927182299561,49.1945052978339
1103354,,-122.930114535538,49.1932899533748
1103355,,-122.932521818958,49.1922029508104
1103356,,-122.927082454574,49.1945467032345
1103357,,-122.927091458512,49.1945961831391
1103358,,-122.927579248977,49.1950632567882
1103359,,-122.927461241509,49.1957917130105
1103360,,-122.926028929368,49.1958069961319
1103361,,-122.879853525252,49.2303431927794
1103362,,-122.878658488263,49.2297224051204
1103363,,-122.951540563541,49.1842133540235
1103364,,-122.954744845153,49.1972935435138
1103365,,-122.953369772759,49.1980369048695
1103366,,-122.906996119339,49.2215158140532
1103367,,-122.906245142721,49.2219100993807
1103368,,-122.906257894705,49.2219205442438
1103369,,-122.905805548209,49.2221684970125
1103370,,-122.915851064487,49.2204106129845
1103371,,-122.915866287097,49.2204227586957
1103372,,-122.895475909311,49.2166579606212
1103373,,-122.922070745014,49.1982094691137
1103374,,-122.904436328226,49.2263432839335
1103375,,-122.906075016753,49.2249394776089
1103376,,-122.906506151207,49.2252888436621
1103377,,-122.9107350685,49.2008290982859
1103378,,-122.893045528481,49.2220152108236
1103379,,-122.913856052688,49.1991217854372
1103380,,-122.908397216629,49.2243054670292
1103381,,-122.879577920013,49.2286095839667
1103382,,-122.892258197163,49.2225268497776
1103383,,-122.89224285699,49.2225199756756
1103384,,-122.892204212263,49.2225557057142
1103385,,-122.891122188419,49.2238179029025
1103386,,-122.891038745415,49.2237787793627
1103387,,-122.891076457351,49.2238258484883
1103388,,-122.890991572457,49.2237860489097
1103389,,-122.946283716798,49.1911164315112
1103390,,-122.952245603009,49.1885239313146
1103391,,-122.943867764223,49.2005119143368
1103392,,-122.907934217655,49.2295729047479
1103393,,-122.90784545868,49.2295002728215
1103394,,-122.947450379064,49.1824645167064
1103395,,-122.895740555318,49.233873069794
1103396,,-122.897169248543,49.2353417456911
1103397,,-122.897095063332,49.2352788028345
1103398,,-122.898491688003,49.2338669744539
1103399,,-122.898537555329,49.2322632509888
1103400,,-122.897121280652,49.2322457169821
1103401,,-122.896499388426,49.2319491276284
1103402,,-122.89632496614,49.2318069361394
1103403,,-122.89578484465,49.2323435568319
1103404,,-122.894433795125,49.2318193459698
1103405,,-122.894504613852,49.2317820803529
1103406,,-122.89263724733,49.2316487593626
1103407,,-122.892857597343,49.2315720545015
1103408,,-122.892800258478,49.2316636629665
1103409,,-122.893037988678,49.2317438511529
1103410,,-122.893190895472,49.231667353049
1103411,,-122.894200453696,49.2316767376013
1103412,,-122.894343908094,49.2316518620829
1103413,,-122.895431341704,49.2310785044182
1103414,,-122.895646267755,49.2309651786261
1103415,,-122.896336279683,49.2306013120537
1103416,,-122.892689443899,49.2297459510854
1103417,,-122.892881965181,49.2284968680593
1103418,,-122.892898459647,49.2278556111638
1103419,,-122.89289980737,49.2278039796094
1103420,,-122.892945980455,49.227856194928
1103421,,-122.895668663639,49.2303096244892
1103422,,-122.895622158286,49.2294347036189
1103423,,-122.895713478162,49.2285300428365
1103424,,-122.896258364244,49.2279942359835
1103425,,-122.896367140737,49.227995503003
1103426,,-122.896410199562,49.2278967601574
1103427,,-122.892933239008,49.2265066238099
1103428,,-122.892765307328,49.2256000152095
1103429,,-122.892947279207,49.225602162949
1103430,,-122.89297396466,49.2246291697266
1103431,,-122.893001988955,49.2236080528869
1103432,,-122.893025992847,49.2227311263157
1103433,,-122.898776359443,49.2246971868686
1103434,,-122.898801734447,49.2237715960878
1103435,,-122.898777072406,49.2236757748738
1103436,,-122.898750959571,49.2256344713179
1103437,,-122.898762545603,49.2252069365019
1103438,,-122.896409175049,49.2265473034061
1103439,,-122.897407774843,49.2265588989493
1103440,,-122.898700283147,49.2265738923096
1103441,,-122.898658946192,49.2279153195757
1103442,,-122.89733301252,49.2279075822243
1103443,,-122.897364464217,49.2279079699831
1103444,,-122.897272963665,49.2301073196666
1103445,,-122.898583640924,49.2306185088768
1103446,,-122.902164197248,49.2325687997949
1103447,,-122.902235521943,49.2326284213539
1103448,,-122.90083780491,49.2314924660105
1103449,,-122.901681269144,49.2315154951882
1103450,,-122.901170166726,49.2311005576571
1103451,,-122.903641708409,49.2317579500559
1103452,,-122.90452093953,49.2307582277024
1103453,,-122.905685084834,49.2301488558032
1103454,,-122.904723059624,49.229364309491
1103455,,-122.911835418711,49.2269491520182
1103456,,-122.912225874858,49.2272673419305
1103457,,-122.911453470494,49.226637893642
1103458,,-122.910927358623,49.2269148131267
1103459,,-122.9097333684,49.2247587108952
1103460,,-122.908928951059,49.2245487596628
1103461,,-122.90974216452,49.2259488039488
1103462,,-122.90896558454,49.2253158148611
1103463,,-122.907831879899,49.2252221746848
1103464,,-122.908808388417,49.2246125309425
1103465,,-122.908426515137,49.2260696363347
1103466,,-122.90717834227,49.2255556455941
1103467,,-122.908083444363,49.2271698497731
1103468,,-122.908156445869,49.2271314081131
1103469,,-122.906530803915,49.2259076478877
1103470,,-122.905532152106,49.2264334182873
1103471,,-122.90708478389,49.2276954535695
1103472,,-122.907505092842,49.2273123228564
1103473,,-122.904934106333,49.2267479417973
1103474,,-122.904503920786,49.2269743575553
1103475,,-122.903868877703,49.2273086345103
1103476,,-122.904910780779,49.2288115255608
1103477,,-122.90438474664,49.2290884152194
1103478,,-122.903283713103,49.2281903113859
1103479,,-122.903471306873,49.2283433877283
1103480,,-122.902943623239,49.2297412587052
1103481,,-122.902356245259,49.2300503805078
1103482,,-122.901876487192,49.2302502084374
1103483,,-122.901951587641,49.2292252624816
1103484,,-122.901260164432,49.2291559497771
1103485,,-122.902856145775,49.2278416561036
1103486,,-122.902861631004,49.2278460683943
1103487,,-122.902351520045,49.2274300572213
1103488,,-122.901371489986,49.227946991912
1103489,,-122.901379569167,49.228580265182
1103490,,-122.899374327991,49.2296354788922
1103491,,-122.899857833972,49.2300298014202
1103492,,-122.898610001679,49.2296843744596
1103493,,-122.898613087859,49.2295756955502
1103494,,-122.90569472613,49.2227017748254
1103495,,-122.904328221246,49.2217998647832
1103496,,-122.902342059752,49.221776704033
1103497,,-122.902331847257,49.2221505388529
1103498,,-122.902320152247,49.2225796933037
1103499,,-122.904675914163,49.2232420040269
1103500,,-122.903710611262,49.2225958828071
1103501,,-122.904309543346,49.2234362687746
1103502,,-122.903835088865,49.2255403174386
1103503,,-122.902680613703,49.2252555499782
1103504,,-122.901373308351,49.2252393291728
1103505,,-122.900055291579,49.2252229943527
1103506,,-122.899879775723,49.2252208634057
1103507,,-122.901399246597,49.2242825248231
1103508,,-122.90270831404,49.2242977573478
1103509,,-122.902707575787,49.224324022906
1103510,,-122.898618139868,49.2293990519841
1103511,,-122.898617992762,49.2294038193424
1103512,,-122.898734876844,49.2293375368487
1103513,,-122.898730679099,49.2293753132582
1103514,,-122.898843570863,49.2293154173867
1103515,,-122.898736244449,49.2292732219425
1103516,,-122.935617797341,49.2030370171146
1103517,,-122.917374127213,49.2021419202922
1103518,,-122.917218479335,49.2021282259386
1103519,,-122.925396120766,49.2151846150906
1103520,,-122.915511795265,49.2226349813122
1103521,,-122.904674529571,49.2143939799212
1103522,,-122.899958940638,49.2113809792929
1103523,,-122.906671981264,49.2301305693892
1103524,,-122.892253310315,49.2223925638226
1103525,,-122.892280400374,49.222367303382
1103526,,-122.914386571758,49.199769302179
1103527,,-122.917157284254,49.2217513569793
1103528,,-122.917196493687,49.2216508863301
1103529,,-122.917212700157,49.2217214820361
1103530,,-122.917153260425,49.2216741674751
1103531,,-122.898580327652,49.2307353975377
1103532,,-122.901403120171,49.2329887231258
1103533,,-122.900578338546,49.2334206852216
1103534,,-122.898550125751,49.2318000801477
1103535,,-122.899775382493,49.2338517122373
1103536,,-122.898520033437,49.2328656001073
1103537,,-122.901320058619,49.2271974888409
1103538,,-122.898684063825,49.2271665624887
1103539,,-122.910354123867,49.2136586716728
1103540,,-122.91062989923,49.2135102760881
1103541,,-122.90853003958,49.21464017956
1103542,,-122.909464240823,49.2141377392459
1103543,,-122.911618320861,49.2129787343682
1103544,,-122.912525971316,49.2124899513587
1103545,,-122.912542691951,49.2125033526024
1103546,,-122.908437272242,49.2133186162249
1103547,,-122.908239501178,49.2128927745411
1103548,,-122.908905267409,49.2125346010221
1103549,,-122.907097544176,49.2135077535547
1103550,,-122.905391577572,49.2094781866824
1103551,,-122.9045559522,49.2114817026163
1103552,,-122.906362451328,49.2105085975247
1103553,,-122.906554198461,49.2104053996389
1103554,,-122.890061395149,49.2245856859583
1103555,,-122.889614695864,49.2243646591287
1103556,,-122.916662076875,49.2187118965238
1103557,,-122.91663963974,49.2186940211144
